domain,status,source,url,failure_reason
fass.se,found,homepage_link,https://fass.se/portal-document/terms-of-use,
zee33powerss.de,not_found,,,homepage_unreachable
netidea.hu,not_found,,,no_privacy_links
aeromotors.ee,not_found,,,homepage_unreachable
rmfstream.pl,found,common_path,https://rmfstream.pl/about/privacy,
nforce.nl,found,common_path,https://www.nforce.com,
lxcluster.at,not_found,,,no_privacy_links
taskcards.de,not_found,,,no_privacy_links
chu-rouen.fr,not_found,,,no_privacy_links
keurigonline.be,found,homepage_link,https://www.keurigonline.nl/privacy-verklaring,
bouw7.nl,found,homepage_link,https://www.exact.com/trust/privacy/privacy-statement,
anime-sama.si,not_found,,,homepage_unreachable
vlex.es,found,homepage_link,https://vlex.es/privacy,
zee7victims.de,not_found,,,homepage_unreachable
eplay24.it,not_found,,,homepage_unreachable
blackstore.fr,not_found,,,homepage_unreachable
tempocasa.it,not_found,,,homepage_unreachable
zee61challenges.de,not_found,,,homepage_unreachable
compic.ee,not_found,,,no_privacy_links
tennis-point.it,found,homepage_link,https://www.tennis-point.it/policies/privacy-policy,
gaia.com.pl,found,common_path,https://www.gaia.com.pl/polityka-prywatnosci/,
unwired.at,found,common_path,https://unwirednetworks.com/impressum/,
prettyorange.de,found,common_path,https://www.prettyorange.de/datenschutz,
matzoo.pl,found,common_path,https://matzoo.pl/,
gustaveroussy.fr,not_found,,,no_privacy_links
ctk.ro,not_found,,,no_privacy_links
germanijak.hr,found,common_path,https://germanijak.hr/legal/privacy,
pocztakwiatowa.pl,not_found,,,no_privacy_links
helline.fr,not_found,,,no_privacy_links
skyrocket.de,not_found,,,no_privacy_links
fnr.de,found,common_path,https://www.fnr.de/index.php,
zee7cards.de,not_found,,,homepage_unreachable
nantesmetropole.fr,not_found,,,homepage_unreachable
himg.nl,not_found,,,no_privacy_links
autopartner.pl,not_found,,,no_privacy_links
ecmentarze.pl,found,common_path,https://www.ecmentarze.pl/en/privacy-policy,
pslb.se,not_found,,,homepage_unreachable
fragrantica.gr,not_found,,,homepage_unreachable
zagreb.hr,not_found,,,no_privacy_links
home24.fr,not_found,,,homepage_unreachable
conferenciaepiscopal.es,found,homepage_link,https://www.conferenciaepiscopal.es/aviso-legal/,
lotto-berlin.de,not_found,,,no_privacy_links
feg.de,not_found,,,no_privacy_links
avans.pl,not_found,,,homepage_unreachable
zee61stays.de,not_found,,,homepage_unreachable
re-volta.pl,not_found,,,homepage_unreachable
epithimies.gr,found,homepage_link,https://www.epithimies.gr/terms,
gmeiner.de,not_found,,,no_privacy_links
rackspeed-dns.de,not_found,,,no_privacy_links
svenskhalsokost.se,not_found,,,no_privacy_links
my-system.de,not_found,,,no_privacy_links
democraticac.de,not_found,,,homepage_unreachable
zee7nones.de,not_found,,,homepage_unreachable
thestone.nl,not_found,,,no_privacy_links
geus.dk,not_found,,,no_privacy_links
webtogo.de,found,homepage_link,https://www.webtogo.de/privacy-policy/,
zee33bes.de,not_found,,,homepage_unreachable
lilou.pl,not_found,,,no_privacy_links
adswag.nl,found,homepage_link,https://adswag.nl/expansion-of-dale-and-privacy-conscious-advertisements-for-hardwareluxx/,
mobius.fr,not_found,,,no_privacy_links
comgie.de,found,common_path,https://www.comgie.de,
mr-bricolage.be,not_found,,,no_privacy_links
lafeemaraboutee.fr,found,common_path,https://lafeemaraboutee.fr/pages/mention-legales,
zee61highs.de,not_found,,,homepage_unreachable
tzb-info.cz,not_found,,,no_privacy_links
xxxlesnina.hr,not_found,,,homepage_unreachable
zee33projects.de,not_found,,,homepage_unreachable
innovations-report.de,found,common_path,https://www.innovations-report.de/medien-ereignisse/messenachrichten/privacy-by-design-sicherheit-selbst-daten-202695/,
gavros.gr,not_found,,,no_privacy_links
posters.es,not_found,,,homepage_unreachable
ullapopken.fr,not_found,,,homepage_unreachable
perfumesecompanhia.pt,found,homepage_link,https://www.perfumesecompanhia.pt/pt/privacy-policy.html,
gpdp.it,found,homepage_link,https://gpdp.it/web/guest/codice,
cloogle.nl,not_found,,,homepage_unreachable
ct-srv.de,not_found,,,homepage_unreachable
erzdioezese-wien.at,not_found,,,no_privacy_links
alerosshop.it,not_found,,,no_privacy_links
amuro.fr,not_found,,,no_privacy_links
tickets.ee,not_found,,,no_privacy_links
internetgazet.be,not_found,,,no_privacy_links
dobre-knihy.cz,not_found,,,homepage_unreachable
autostadt.de,not_found,,,no_privacy_links
fruugo.cz,not_found,,,homepage_unreachable
idrottonline.se,found,common_path,https://www.rf.se/bidrag-och-stod/it-tjanster/idrottonline,
administracion.gob.es,found,homepage_link,https://administracion.gob.es/pag_Home/avisoLegal.html,
bg-kliniken.de,not_found,,,no_privacy_links
collectienederland.nl,not_found,,,no_privacy_links
zee7pers.de,not_found,,,homepage_unreachable
zee61newss.de,not_found,,,homepage_unreachable
motoroccasion.nl,not_found,,,homepage_unreachable
petitchef.es,found,homepage_link,https://www.petitchef.es/privacy,
meetic.be,found,common_path,https://fr.meetic.be/,
ca61challenges.de,not_found,,,homepage_unreachable
haufegroup.de,not_found,,,homepage_unreachable
epm.se,found,homepage_link,https://nordlo.com/cookie-policy,
autosolar.es,not_found,,,no_privacy_links
diecezja.pl,not_found,,,no_privacy_links
agriniopress.gr,not_found,,,homepage_unreachable
meetingpoint-brandenburg.de,not_found,,,no_privacy_links
zee61exactlys.de,not_found,,,homepage_unreachable
gov.cz,not_found,,,no_privacy_links
mainau.de,found,common_path,https://www.mainau.de/en/privacy-policy,
rallye-sport.fr,found,common_path,https://www.rallye-sport.fr,
cloudnc.fi,not_found,,,homepage_unreachable
winnicalidla.pl,not_found,,,homepage_unreachable
ca7smalls.de,not_found,,,homepage_unreachable
lindro.it,not_found,,,homepage_unreachable
zee61ats.de,not_found,,,homepage_unreachable
wissen-sie-mehr.de,found,common_path,https://www.bild.de/sonstiges/corporate-site/wissen-sie-mehr-haben-sie-wichtige-informationen-fuer-bild-662636d7314ccc2a36b5dbf7,
zee61toos.de,not_found,,,homepage_unreachable
energievergelijk.nl,found,homepage_link,https://www.energievergelijk.nl/privacy-policy,
lavuelta.es,found,homepage_link,https://www.lavuelta.es/en/cookies-policy,
host.it,not_found,,,homepage_unreachable
flcgil.it,found,homepage_link,https://www.flcgil.it/sindacato/privacy.flc,
hkcmanagement.de,found,common_path,https://hkcmanagement.de/privacy,
visma.lv,not_found,,,no_privacy_links
refresher.cz,not_found,,,no_privacy_links
zee61workers.de,not_found,,,homepage_unreachable
zee7focusss.de,not_found,,,homepage_unreachable
nemzeticegtar.hu,not_found,,,no_privacy_links
zee7buts.de,not_found,,,homepage_unreachable
evarazdin.hr,not_found,,,no_privacy_links
portalplock.pl,not_found,,,no_privacy_links
hitobuwie.pl,not_found,,,homepage_unreachable
tfpdl.se,found,common_path,https://tfpdl.se/legal-action-2018-720p-web-dl-x264-tfpdl/,
msccruises.de,found,common_path,https://www.msccruises.de/privacy,
rietveldlicht.nl,found,homepage_link,https://www.rietveldlicht.nl/privacy,
hyperice.es,found,homepage_link,https://hyperice.com/es-es/policies/privacy-policy,
familie.pl,not_found,,,no_privacy_links
slovmatic.sk,not_found,,,no_privacy_links
helion.pl,not_found,,,no_privacy_links
finex.cz,found,common_path,https://finex.cz/akcie/legal-general/,
kurzzeitkredit-6-monate-tarifcheck.de,not_found,,,homepage_unreachable
true.nl,found,homepage_link,https://www.truefullstaq.com/nl/over-ons/privacy-statement,
chambres-hotes.fr,found,common_path,https://www.chambres-hotes.fr/privacy,
omniaevo.it,found,homepage_link,http://www.omniaevo.it/informativa_gdpr,
aeat.es,not_found,,,homepage_unreachable
illvid.dk,found,common_path,https://illvid.dk/,
militaria.it,not_found,,,homepage_unreachable
vehis.pl,found,common_path,https://vehis.pl/privacy-policy,
blaetterkatalog.de,found,common_path,https://www.blaetterkatalog.de/,
nic.hu,not_found,,,no_privacy_links
tedra.es,found,homepage_link,https://tedra.com/es/aviso-legal/,
aosom.es,not_found,,,homepage_unreachable
cblue.be,not_found,,,no_privacy_links
zee7hangs.de,not_found,,,homepage_unreachable
zee61follows.de,not_found,,,homepage_unreachable
unihobby.cz,not_found,,,no_privacy_links
prepacode-enpc.fr,not_found,,,no_privacy_links
paderborn.de,not_found,,,no_privacy_links
zee7sisters.de,not_found,,,homepage_unreachable
uk-essen.de,found,common_path,https://www.uk-essen.de/,
halonen.fi,not_found,,,homepage_unreachable
yourserver.de,not_found,,,no_privacy_links
splius.lt,found,common_path,https://splius.lt/privacy,
nolog.cz,not_found,,,no_privacy_links
vectalia.es,not_found,,,homepage_unreachable
blogspot.lt,found,homepage_link,https://www.google.com/intl/ar/policies/privacy/,
heol.hu,not_found,,,homepage_unreachable
pascuali.de,found,homepage_link,https://www.pascuali.de/policies/privacy-policy,
zee61muchs.de,not_found,,,homepage_unreachable
mapa.gob.es,found,homepage_link,https://www.mapa.gob.es/es/atencion-al-ciudadano/aviso-legal,
grip500.se,not_found,,,homepage_unreachable
webseitenspeicher.de,not_found,,,no_privacy_links
fdm.dk,not_found,,,no_privacy_links
trollhattan.se,not_found,,,no_privacy_links
zee7trades.de,not_found,,,homepage_unreachable
umbriaon.it,found,homepage_link,https://www.umbriaon.it/informativa-privacy/,
edus.si,not_found,,,homepage_unreachable
ferreromed.it,found,homepage_link,https://ferreromed.it/site/cookie-policy,
blue-style.cz,not_found,,,no_privacy_links
docplayer.fr,not_found,,,homepage_unreachable
smartform.cz,not_found,,,no_privacy_links
besa.de,found,homepage_link,https://www.besa.de/about/legal-notice-and-privacy-statement/,
ilent.nl,found,homepage_link,https://www.ilent.nl/service/privacy,
upinthesky.nl,found,homepage_link,https://www.upinthesky.nl/privacy/,
korrekturen.de,found,common_path,https://www.korrekturen.de/privacy,
finanztrends.de,found,common_path,https://www.finanztrends.de/legal-general-all-stocks-gilt-index-trust-i-class-distribution-was-ist-nun-zu-tun/,
itsc.de,not_found,,,no_privacy_links
vm1.fi,not_found,,,homepage_unreachable
flygresor.se,not_found,,,homepage_unreachable
sdmjk.dk,not_found,,,no_privacy_links
metrolisboa.pt,not_found,,,homepage_unreachable
ricetta.it,found,homepage_link,https://ricetta.it/privacy,
oisehebdo.fr,found,common_path,https://www.oisehebdo.fr/2026/01/30/legalite-passe-a-table-au-pas-de-calais/,
cylex-locale.fr,not_found,,,homepage_unreachable
mygiftcard.it,found,homepage_link,https://www.mygiftcard.it/privacy,
wk-serv.de,not_found,,,no_privacy_links
vapn.de,not_found,,,no_privacy_links
s3s.fr,not_found,,,homepage_unreachable
rtlplusz.hu,found,common_path,https://www.rtlplusz.hu,
zee61kills.de,not_found,,,homepage_unreachable
navratdoreality.cz,found,homepage_link,https://www.navratdoreality.cz/privacy-policy/,
tv2000.it,found,homepage_link,https://www.tv2000.it/privacy-policy/,
darva.fr,not_found,,,homepage_unreachable
revolutionrace.de,not_found,,,no_privacy_links
inconveniente.pt,not_found,,,no_privacy_links
puppyshop.dk,found,homepage_link,https://puppyshop.dk/policies/privacy-policy,
tchop.fr,found,homepage_link,https://www.sacwu.co.za/privacy-policy/,
xoomcontent.nl,not_found,,,no_privacy_links
zoppasarena.it,found,homepage_link,https://zoppasarena.it/,
50plusmatch.nl,found,homepage_link,https://www.50plusmatch.nl/privacy.php,
innpoland.pl,not_found,,,no_privacy_links
otpportalok.hu,found,common_path,https://magan.otpportalok.hu/fooldal/,
vogue.cz,not_found,,,no_privacy_links
isere.fr,found,common_path,https://www.isere.fr/shield?u=/privacy,
mirjan24.de,not_found,,,homepage_unreachable
theorie-leren.nl,found,homepage_link,https://theorie-leren.nl/privebeleid/,
zee61similars.de,not_found,,,homepage_unreachable
eurogrow.es,found,homepage_link,https://eurogrow.es/content/7-condiciones-generales,
elfbargermany.de,found,common_path,https://www.elfbargermany.de/datenschutzerklaerung,
zee61fills.de,not_found,,,homepage_unreachable
zee33describes.de,not_found,,,homepage_unreachable
uzis.cz,found,common_path,https://www.uzis.cz/privacy,
universalmusic.it,found,homepage_link,https://www.universalmusic.it/popular-music/privacy-whistleblowing/,
kupkolo.cz,not_found,,,no_privacy_links
luka.de,not_found,,,no_privacy_links
gradia.fi,not_found,,,no_privacy_links
nintendo-online.de,found,common_path,https://nintendo-online.de/privacy,
hannover96.de,not_found,,,no_privacy_links
dkv.be,found,common_path,https://www.dkv.be/nl/privacyverklaring,
trustteam.be,found,common_path,https://www.trustteam.eu/nl-be,
pkoleasing.pl,not_found,,,no_privacy_links
datafarm.de,not_found,,,homepage_unreachable
zee61views.de,not_found,,,homepage_unreachable
unibetsports.be,not_found,,,homepage_unreachable
apotheka.ee,found,homepage_link,https://www.apotheka.ee/privacy-policy-cookie-restriction-mode,
webserver.pt,not_found,,,homepage_unreachable
tv2s.dk,not_found,,,homepage_unreachable
zoovienna.at,not_found,,,no_privacy_links
zee7wheres.de,not_found,,,homepage_unreachable
hellfest.fr,not_found,,,no_privacy_links
bsws.de,not_found,,,no_privacy_links
elta.gr,not_found,,,no_privacy_links
hostingtek.it,found,homepage_link,https://www.hostingtek.it/it/consulenza/privacy-aziendale.html,
man.bialystok.pl,not_found,,,homepage_unreachable
zee33borns.de,not_found,,,homepage_unreachable
automatentest.de,not_found,,,no_privacy_links
seniorweb.nl,found,homepage_link,https://www.seniorweb.nl/onderwerp/veiligheid-en-privacy,
sohome.nl,not_found,,,homepage_unreachable
lagonika.gr,not_found,,,no_privacy_links
goldeneslamm-vorderweidenthal.de,not_found,,,no_privacy_links
flexispot.de,found,common_path,https://www.flexispot.de/privacy,
mauser.pt,not_found,,,homepage_unreachable
dyntracker.de,not_found,,,no_privacy_links
mayr-melnhof.at,found,homepage_link,https://mm.group/privacy-statement/,
comune.torino.it,not_found,,,homepage_unreachable
website61faces.de,not_found,,,homepage_unreachable
betnation.nl,not_found,,,homepage_unreachable
dominospizza.pl,not_found,,,homepage_unreachable
osobnosti.cz,not_found,,,homepage_unreachable
anruf-info.at,found,common_path,https://www.anruf-info.at/privacy,
zee61chancess.de,not_found,,,homepage_unreachable
nbb-cdn.de,not_found,,,homepage_unreachable
snusbolaget.se,not_found,,,no_privacy_links
kidsandus.es,found,homepage_link,https://www.kidsandus.es/es/footer/aviso-legal,
pixers.pl,found,homepage_link,https://pixers.pl/strony/privacy-policy-1,
dataxy.fr,not_found,,,no_privacy_links
check-pvp.fr,found,common_path,https://check-pvp.fr/privacy,
ipoac.nl,not_found,,,no_privacy_links
depau.es,not_found,,,homepage_unreachable
osasuna.es,found,homepage_link,https://www.osasuna.es/aviso-legal,
lessentieldeleco.fr,found,common_path,https://lessentieldeleco.fr/3081-legalplace/,
andremedvanner.se,found,homepage_link,https://andremedvanner.se/cookie-policy-eu/,
smile-pharmacy.gr,found,homepage_link,https://www.smile-pharmacy.gr/category/privacy-policy-%CF%80%CE%BF%CE%BB%CE%B9%CF%84%CE%B9%CE%BA%CE%B7-%CF%80%CF%81%CE%BF%CF%83%CF%84%CE%B1%CF%83%CE%B9%CE%B1%CF%83-%CF%80%CF%81%CE%BF%CF%83%CF%89%CF%80%CE%B9%CE%BA%CF%89%CE%BD-%CE%B4%CE%B5%CE%B4%CE%BF%CE%BC%CE%B5%CE%BD%CF%89%CE%BD.htm,
website61expects.de,not_found,,,homepage_unreachable
oloapteekki.fi,not_found,,,no_privacy_links
lasemainedespyrenees.fr,not_found,,,no_privacy_links
superhome.com.cy,not_found,,,homepage_unreachable
bayreuth.de,not_found,,,no_privacy_links
zee61windowss.de,not_found,,,homepage_unreachable
branschaktuellt.se,found,homepage_link,https://branschaktuellt.se/privacy-policy/,
dnes24.sk,found,common_path,https://www.dnes24.sk/?_fid=xguk,
tophosting.be,found,homepage_link,https://www.tophosting.be/cookie-en-privacy-beleid.php,
tjareborg.fi,found,homepage_link,https://www.tjareborg.fi/privacy-notice-newsletter-subscription,
rackhost.hu,not_found,,,homepage_unreachable
nbu.bg,not_found,,,no_privacy_links
dtvp.de,found,common_path,https://dtvp.de/datenschutz/,
hodinky-365.cz,not_found,,,no_privacy_links
zee7expects.de,not_found,,,homepage_unreachable
fcaugsburg.de,not_found,,,no_privacy_links
enterprise.fr,not_found,,,homepage_unreachable
unisportstore.fr,found,homepage_link,https://www.unisportstore.fr/policies/privacy/,
foi.se,not_found,,,no_privacy_links
tecnoadsl.it,found,homepage_link,https://www.tecnoadsl.it/privacy-policy/,
cityofathens.gr,not_found,,,homepage_unreachable
zee7sets.de,not_found,,,homepage_unreachable
miinto.nl,found,homepage_link,https://www.miinto.nl/privacy-policy,
completel.fr,not_found,,,homepage_unreachable
alkmaar.nl,not_found,,,no_privacy_links
mygls.hu,not_found,,,no_privacy_links
kyago-pagespeed-io.de,not_found,,,no_privacy_links
baden-baden.de,not_found,,,no_privacy_links
icecat.es,not_found,,,no_privacy_links
dolomitenstadt.at,not_found,,,no_privacy_links
website61exactlys.de,not_found,,,homepage_unreachable
parom.hu,not_found,,,homepage_unreachable
wieheeftgebeld.nl,not_found,,,homepage_unreachable
balarm.it,found,homepage_link,https://www.balarm.it/privacy,
vidaxl.si,found,homepage_link,https://www.vidaxl.si/privacy-and-cookie-statement,
42n.dk,not_found,,,homepage_unreachable
netzozeker.nl,found,homepage_link,https://www.letsdevelop.tech/over-lets-develop/privacy-en-cookieverklaring/,
diabetesfonds.nl,not_found,,,no_privacy_links
mabib.fr,not_found,,,homepage_unreachable
gsmnet.ro,not_found,,,homepage_unreachable
lachainemeteo.be,not_found,,,no_privacy_links
showroom.pl,found,homepage_link,https://www.showroom.pl/privacy-policy,
educastur.es,found,homepage_link,https://www.educastur.es/legal,
meininger.de,not_found,,,homepage_unreachable
thriassio.gr,not_found,,,no_privacy_links
iww.de,not_found,,,no_privacy_links
ifun.de,not_found,,,no_privacy_links
klambt.de,found,common_path,https://www.klambt.de/,
